source,level,target
100158,5,100158
4053,5,4040
5407,5,4040
5681,5,4040
116,5,4040
5510,5,4040
5409,5,4040
5618,5,4040
4049,5,4040
4040,5,4040
7932,5,4040
5531,5,4040
5404,5,4040
5318,5,4040
197,5,4040
4355,5,4040
5873,5,4040
4041,5,4040
5763,5,4040
198,5,4040
c_6547ccb7,5,4040
199,5,4040
4048,5,4040
1474,5,4040
4052,5,4040
200,5,4040
4247,5,4040
5406,5,4040
196,5,4040
5749,5,4040
5403,5,4040
442821,5,4040
8285,5,4040
1450,5,4040
5132,5,4040
7813,5,4040
5505,5,4040
5504,5,4040
4051,5,4040
38,5,77
4136,5,77
5118,5,77
5936,5,77
1860,5,77
77,5,77
878,5,77
7934,5,77
2939,5,77
5116,5,77
5852,5,77
c_9829e6b7,5,77
8466,5,77
6894,5,77
5120,5,77
5070,5,77
68,5,77
5945,5,77
c_46f6aaeb,5,77
442917,5,77
4711,5,490
490,5,490
4787,5,490
4712,5,490
4804,5,490
6740,5,490
4710,5,490
4799,5,490
507,5,490
515,5,490
2361,5,490
5230,5,490
1897,5,490
1861,5,490
4809,5,490
4709,5,490
3383,5,1953
3976,5,1953
2223,5,1953
1678,5,1953
3975,5,1953
3981,5,1953
1953,5,1953
4764,5,1953
3977,5,1953
4701,5,1953
3982,5,1953
5732,5,5881
5305,5,5881
2923,5,5881
5970,5,5881
4474,5,5881
838,5,5881
6903,5,5881
1304,5,5881
3356,5,5881
3289,5,5881
6741,5,5881
3284,5,5881
5881,5,5881
c_7dda56e2,5,5881
1153,5,5881
2855,5,5881
3285,5,5881
3286,5,5881
1859,5,5881
6904,5,5881
5902,5,5881
1852,5,5881
4455,5,5881
5594,5,5881
5951,5,5881
5306,5,5881
3287,5,5881
5307,5,5881
3936,5,3929
3938,5,3929
4625,5,3929
2813,5,3929
2815,5,3929
2818,5,3929
5079,5,3929
2819,5,3929
3937,5,3929
3934,5,3929
2249,5,3929
948,5,3929
4503,5,3929
546,5,3929
2812,5,3929
234,5,3929
3932,5,3929
2031,5,3929
501,5,3929
3929,5,3929
5093,5,3929
1844,5,1844
1253,5,1844
1208,5,1844
2055,5,1844
247,5,1844
691,5,1844
751,5,3783
3786,5,3783
747,5,3783
3783,5,3783
3782,5,3783
3914,5,3899
688,5,3899
513,5,3899
6628,5,3899
689,5,3899
514,5,3899
3565,5,3899
c_558c1e00,5,3899
512,5,3899
3899,5,3899
7411,5,3899
c_b19d7503,5,3899
3913,5,3899
516,5,3899
5268,5,5268
6370,5,5268
2602,5,5268
4669,5,5268
4983,5,5268
3210,5,5268
4666,5,5268
5015,5,5268
5710,5,5268
4665,5,5268
4663,5,5268
4664,5,5268
4672,5,5268
4668,5,5268
6089,5,5268
4667,5,5268
4670,5,5268
1688,5,5268
4673,5,5268
1415,5,1415
5934,5,1415
6568,5,1415
5734,5,1415
4733,5,1415
5914,5,1415
4635,5,1415
c_6f563894,5,1415
5818,5,1415
3815,5,1415
2773,5,1415
5733,5,1415
3813,5,1415
5911,5,1415
2785,5,1415
1997,5,1415
4306,5,1415
2207,5,5275
481,5,5275
732,5,5275
5275,5,5275
2209,5,5275
5085,5,5275
5080,5,5275
5084,5,5275
1783,5,5275
2276,5,5275
2208,5,5275
5743,5,5275
7223,5,4045
4730,5,4045
3053,5,4045
7199,5,4045
2440,5,4045
2162,5,4045
4467,5,4045
253,5,4045
3055,5,4045
886,5,4045
4045,5,4045
3057,5,4045
4452,5,4045
c_2f00dd5a,5,4045
526,5,4045
1211,5,4045
769,5,4045
8415,5,4045
7380,5,4045
2991,5,4045
7381,5,4045
885,5,4045
5528,5,4045
4729,5,4045
2630,5,4045
3389,5,4045
5540,5,4045
4087,5,4045
1164,5,1164
1782,5,1164
4855,5,1164
1811,5,1164
119,5,119
3774,5,4590
2286,5,4590
1712,5,4590
4590,5,4590
1085,5,4590
863,5,4590
1318,5,4590
1519,5,4590
4839,5,4590
2563,5,4590
1182,5,4590
657,5,3013
640,5,3013
4601,5,3013
c_68ddcc11,5,3013
6032,5,3013
649,5,3013
5840,5,3013
646,5,3013
6108,5,3013
1792,5,3013
3013,5,3013
7134,5,3013
654,5,3013
4410,5,4587
4587,5,4587
111,5,4587
5349,5,4587
1218,5,4587
5095,5,4587
1124,5,4587
4165,5,371
5565,5,371
5683,5,371
243,5,371
420,5,371
416,5,371
856,5,371
339,5,371
5482,5,371
4802,5,371
412,5,371
1335,5,371
371,5,371
3158,5,371
3988,5,371
5958,5,371
3157,5,371
1440,5,371
5890,5,371
4800,5,371
3155,5,371
433963,5,371
413,5,371
3559,5,1163
4090,5,1163
6356,5,1163
2342,5,1163
414,5,1163
2943,5,1163
2807,5,1163
5475,5,1163
6357,5,1163
6355,5,1163
2267,5,1163
3562,5,1163
1163,5,1163
5436,5,1163
166,5,1163
6150,5,1163
4273,5,1163
2874,5,41
1599,5,41
5867,5,41
6891,5,41
2875,5,41
2876,5,41
41,5,41
190,5,41
5830,5,41
2363,5,41
1995,5,41
1481,5,41
4420,5,3737
746,5,3737
1139,5,3737
6045,5,3737
3741,5,3737
6699,5,3737
6043,5,3737
3737,5,3737
203,5,3737
4469,5,3737
2382,5,3737
4320,5,5283
3774,5,5283
2286,5,5283
1085,5,5283
2543,5,5283
5063,5,5283
5563,5,5283
5989,5,5283
1504,5,5283
5859,5,5283
863,5,5283
5709,5,5283
4839,5,5283
2563,5,5283
5619,5,5283
5283,5,5283
5898,5,5283
4353,5,5283
336,5,5283
5706,5,5283
3763,5,5283
1318,5,5283
1519,5,5283
1182,5,5283
5860,5,5283
1019,5,5283
1255,5,5283
1774,5,5283
1712,5,5283
2438,5,1372
2307,5,1372
2311,5,1372
1372,5,1372
2718,5,1372
4260,5,1372
2310,5,1372
c_cb1ce6ff,5,1372
1662,5,802
3008,5,802
478,5,802
4574,5,802
64,5,802
5267,5,802
2837,5,802
804,5,802
803,5,802
3006,5,802
805,5,802
3306,5,802
806,5,802
802,5,802
1735,5,2351
1537,5,2351
2441,5,2351
1272,5,2351
1938,5,2351
2351,5,2351
5141,5,2351
2124,5,2351
2085,5,2351
3989,5,2351
3990,5,2351
3620,5,4303
3622,5,4303
1376,5,4303
1377,5,4303
1408,5,4303
1407,5,4303
3621,5,4303
1402,5,4303
2712,5,4303
4303,5,4303
3619,5,4303
4225,5,2734
2734,5,2734
5663,5,3956
2369,5,3956
5662,5,3956
1989,5,3956
7362,5,3956
5704,5,3956
442850,5,3956
7392,5,3956
5702,5,3956
3933,5,3956
5701,5,3956
3956,5,3956
435265,5,3956
5803,5,3956
2019,5,3956
1670,5,3956
7393,5,3956
c_104476d7,5,3956
7394,5,3956
5703,5,3956
2453,5,3956
6395,5,3956
6394,5,3956
7941,5,3956
5700,5,3956
4205,5,3956
7391,5,3956
892,5,3956
5661,5,3956
3947,5,3956
5664,5,3956
4888,5,3956
1580,5,3956
3923,5,3956
1245,5,3956
443080,5,3956
3915,5,3901
520,5,3901
3901,5,3901
1626,5,3901
4846,5,5302
1217,5,5302
4465,5,5302
2057,5,5302
5108,5,5302
249,5,5302
1128,5,5302
5302,5,5302
1769,5,5302
1166,5,5302
4092,5,5302
1236,5,5302
1617,5,5302
1216,5,5302
4161,5,5302
2058,5,5302
3152,5,2489
460,5,2489
1072,5,2489
5011,5,2489
233,5,2489
2489,5,2489
1025,5,2489
1354,5,2489
4248,5,2489
4397,5,2489
2678,5,2489
5155,5,2489
4235,5,2489
2675,5,2489
4818,5,2489
1348,5,2489
188,5,2489
2456,5,2489
100144,5,100144
1750,5,1748
1746,5,1748
4593,5,1748
1748,5,1748
1753,5,1748
4377,5,1418
2783,5,1418
5024,5,1418
990,5,1418
3893,5,1418
1418,5,1418
3892,5,1418
1726,5,1418
1397,5,1418
4680,5,1418
3890,5,1418
4169,5,1418
8375,5,1455
2142,5,1455
968,5,1455
4610,5,1455
4149,5,1455
4595,5,1455
2143,5,1455
7203,5,1455
8378,5,1455
1043,5,1455
992,5,1455
4875,5,1455
1455,5,1455
2145,5,1455
2130,5,1455
2144,5,1455
5249,5,1455
4591,5,1455
2093,5,1455
8377,5,1455
450983,5,1455
5526,5,1455
4812,5,1455
3708,5,1455
4616,5,1455
2141,5,1455
1286,5,1455
703,5,1455
7207,5,7207
888,5,7207
1899,5,7207
5100,5,7207
4732,5,8367
8367,5,8367
4246,5,8367
2052,5,8367
1768,5,8367
2222,5,8367
4862,5,8367
1338,5,8367
575,5,573
7349,5,573
573,5,573
953,5,573
950,5,573
4101,5,3257
5030,5,3257
c_847fc9f2,5,3257
6561,5,3257
c_57946f1a,5,3257
3297,5,3257
5162,5,3257
1454,5,3257
5163,5,3257
5165,5,3257
1508,5,3257
7342,5,3257
6009,5,3257
3296,5,3257
3904,5,3257
5987,5,3257
7397,5,3257
7387,5,3257
6560,5,3257
7371,5,3257
1244,5,3257
3257,5,3257
5164,5,3257
1536,5,3257
2108,5,3146
1871,5,3146
1287,5,3146
4785,5,3146
1983,5,3146
2503,5,3146
5224,5,3146
1987,5,3146
260,5,3146
5222,5,3146
c_1c2d26cf,5,3146
2109,5,3146
5221,5,3146
3414,5,3146
2112,5,3146
5737,5,3146
3146,5,3146
1870,5,3146
2389,5,3146
2110,5,3146
5697,5,3146
1776,5,3146
2111,5,3146
5223,5,3146
c_93670e37,5,3146
5736,5,3146
2107,5,3146
5735,5,3146
5220,5,3146
1875,5,3146
1877,5,3146
1872,5,3146
1879,5,3146
3154,5,3146
415,5,3146
2572,5,2090
5048,5,2090
2522,5,2090
4308,5,2090
4307,5,2090
5650,5,2090
6720,5,2090
2521,5,2090
3469,5,2090
5798,5,2090
2759,5,2090
c_be0de7b7,5,2090
2090,5,2090
3188,5,2090
2523,5,2090
6747,5,2090
2063,5,2090
3135,5,2090
1140,5,2090
c_667f2c16,5,2090
5319,5,2090
3401,5,5259
451912,5,5259
314,5,5259
2562,5,5259
2024,5,5259
1185,5,5259
2362,5,5259
4570,5,5259
5022,5,5259
3833,5,5259
8547,5,5259
333,5,5259
451885,5,5259
3787,5,5259
4567,5,5259
1822,5,5259
1986,5,5259
1207,5,5259
1180,5,5259
3402,5,5259
1298,5,5259
2042,5,5259
3403,5,5259
1522,5,5259
2032,5,5259
1299,5,5259
5259,5,5259
3415,5,5259
1228,5,5259
3405,5,5259
3406,5,5259
3816,5,5259
4816,5,5259
1291,5,5259
496,5,5259
3812,5,5259
2820,5,5259
1195,5,4539
5209,5,4539
4261,5,4539
3438,5,4539
4740,5,4539
3127,5,4539
4539,5,4539
4657,5,4539
3430,5,4539
4737,5,4539
2385,5,4539
4345,5,4539
4653,5,4539
7358,5,4539
4533,5,4539
2233,5,4539
1283,5,4539
2234,5,4539
193,5,4539
4739,5,4539
c_b3e9d826,5,4539
4658,5,4539
4520,5,4539
6854,5,4539
4197,5,4539
4514,5,4539
4440,5,614
622,5,614
2961,5,614
4643,5,614
1309,5,614
3189,5,614
614,5,614
613,5,614
4748,5,614
4573,5,614
3190,5,614
946,5,614
3175,5,614
3191,5,614
443629,5,1700
3702,5,1700
4767,5,1700
5099,5,1700
c_d6ede0c7,5,1700
1527,5,1700
3340,5,1700
3339,5,1700
3336,5,1700
4470,5,1700
1404,5,1700
5166,5,1700
8461,5,1700
3608,5,1700
4768,5,1700
1373,5,1700
1530,5,1700
443600,5,1700
3343,5,1700
4245,5,1700
4634,5,1700
1700,5,1700
4769,5,1700
5396,5,1700
4471,5,1700
c_34242feb,5,1700
3334,5,1700
3341,5,1700
5956,5,1700
8472,5,1700
5167,5,1700
5909,5,1700
6554,5,1700
c_e2de1ffd,5,1700
3338,5,1700
c_67699417,5,1700
3335,5,1700
6121,5,1700
853,5,1700
3613,5,1700
5723,5,1700
8471,5,1700
5903,5,1700
3705,5,1700
3118,5,1700
5766,5,1700
3609,5,1700
1920,5,1916
1917,5,1916
1924,5,1916
1925,5,1916
1923,5,1916
1910,5,1916
2065,5,1916
1916,5,1916
5238,5,4185
3095,5,4185
4185,5,4185
2491,5,2491
1026,5,2491
3553,5,2491
687,5,2491
1866,5,2491
1349,5,2491
3653,5,2491
3555,5,2491
3849,5,2491
3850,5,2491
625,5,2491
4826,5,4826
7975,5,7814
7967,5,7814
7969,5,7814
7968,5,7814
7980,5,7814
7814,5,7814
7979,5,7814
7977,5,7814
7972,5,7814
7970,5,7814
7965,5,7814
7976,5,7814
7978,5,7814
7974,5,7814
7973,5,7814
7966,5,7814
7971,5,7814
5250,5,4365
1045,5,4365
6016,5,4365
434664,5,4365
4614,5,4365
2432,5,4365
4365,5,4365
6083,5,4365
2431,5,4365
7933,5,4365
5278,5,4365
3710,5,4365
2791,5,4365
8393,5,4365
1022,5,4365
5655,5,5655
5859,5,5655
1255,5,5655
2543,5,5655
5860,5,5655
1327,5,1326
1328,5,1326
1312,5,1326
1323,5,1326
1314,5,1326
1326,5,1326
4406,5,1326
1331,5,1326
1330,5,1326
842,5,5962
6928,5,5962
2560,5,5962
6918,5,5962
4612,5,5962
5962,5,5962
2211,5,5962
5252,5,5962
4637,5,5962
4639,5,5962
1146,5,5962
5012,5,5962
5034,5,5962
4388,5,5962
4638,5,5962
4650,5,5962
100151,5,100151
5434,5,5434
90,5,90
4678,5,337
4206,5,337
3726,5,337
8280,5,337
8282,5,337
4693,5,337
2074,5,337
232,5,337
4659,5,337
8283,5,337
1020,5,337
4296,5,337
3752,5,337
3719,5,337
1,5,337
8281,5,337
337,5,337
5027,5,337
8279,5,337
4297,5,337
1096,5,337
1097,5,337
5851,5,2703
338,5,2703
489,5,2703
4755,5,2703
4756,5,2703
3059,5,2703
4753,5,2703
3984,5,2703
2160,5,2703
1062,5,2703
450,5,2703
2895,5,2703
4147,5,2703
356,5,2703
1242,5,2703
4762,5,2703
2878,5,2703
2703,5,2703
4091,5,2703
4596,5,1346
1345,5,1346
3488,5,1346
4216,5,1346
5121,5,1346
1346,5,1346
359,5,1346
1347,5,1346
2005,5,1346
3021,5,2012
2012,5,2012
2883,5,2012
4432,5,2012
3012,5,2012
3015,5,2012
2599,5,2012
5179,5,2012
5320,5,2012
5189,5,2012
4428,5,2012
5808,5,2012
3014,5,2012
2600,5,2012
3019,5,2012
2013,5,2012
395,5,2012
2045,5,474
6,5,474
2786,5,474
263,5,474
1477,5,474
6010,5,474
3199,5,474
1090,5,474
1732,5,474
3213,5,474
1733,5,474
407,5,474
3603,5,474
3592,5,474
1684,5,474
3211,5,474
3215,5,474
1055,5,474
5353,5,474
5,5,474
3604,5,474
2434,5,474
229,5,474
3218,5,474
3214,5,474
474,5,474
442884,5,474
1199,5,474
24,5,474
3212,5,474
3217,5,474
1078,5,474
72,5,474
6901,5,474
3658,5,474
2736,5,2736
1863,5,2736
2731,5,2736
2729,5,2736
1240,5,2736
1772,5,2736
1029,5,2736
4170,5,2736
6787,5,2736
2732,5,2736
2749,5,2736
2212,5,2736
1250,5,2736
5698,5,2736
6789,5,2736
4311,5,2736
1654,5,2736
970,5,2736
2733,5,2736
1206,5,2736
79,5,2736
2753,5,2736
2221,5,2736
2738,5,2736
2274,5,2736
4088,5,2736
2730,5,2736
5193,5,2473
6770,5,2473
175,5,2473
2473,5,2473
5793,5,2473
5348,5,2473
5194,5,2473
29,5,2473
8418,5,2473
1984,5,2473
5191,5,2473
3255,5,2473
5192,5,2473
3716,5,3716
6625,5,540
4581,5,540
4007,5,540
6536,5,540
719,5,540
1818,5,540
570,5,540
7414,5,540
5296,5,540
3315,5,540
3312,5,540
483,5,540
7352,5,540
540,5,540
3314,5,540
2099,5,540
6534,5,540
3317,5,540
3316,5,540
117,5,540
8448,5,540
8547,5,1087
3823,5,1087
1087,5,1087
3816,5,1087
4772,5,1087
8374,5,1087
2547,5,1087
2088,5,1087
6036,5,1191
454784,5,1191
2331,5,1191
5020,5,1191
1191,5,1191
841,5,1191
2909,5,2460
922,5,2460
500,5,2460
2294,5,2460
3077,5,2460
4627,5,2460
5337,5,2460
231,5,2460
4843,5,2460
899,5,2460
4221,5,2460
881,5,2460
737,5,2460
1008,5,2460
4348,5,2460
969,5,2460
807,5,2460
949,5,2460
958,5,2460
986,5,2460
6374,5,2460
80,5,2460
2460,5,2460
2793,5,2460
845,5,2460
3003,5,2460
3295,5,2460
4055,5,2460
910,5,2460
100159,5,100159
5100,5,6205
1767,5,6205
1524,5,6205
4325,5,6205
1526,5,6205
2229,5,6205
6205,5,6205
4375,5,6205
5965,5,6205
2331,5,6205
1963,5,6205
5876,5,6205
5049,5,6205
4326,5,6205
4160,5,6205
1899,5,6205
1355,5,6205
4164,5,6205
2368,5,6205
888,5,6205
2089,5,6205
235,5,6205
4460,5,6205
4707,5,6205
4453,5,6205
1254,5,6205
1502,5,6205
4679,5,6205
5026,5,6205
3165,5,2449
3123,5,2449
5025,5,2449
2182,5,2449
2449,5,2449
3172,5,2449
4347,5,2449
1641,5,2449
9,5,2449
2590,5,2449
4,5,2449
2839,5,2449
4284,5,2449
10,5,2449
3170,5,2449
692,5,2449
3169,5,2449
4283,5,2449
5707,5,2449
5376,5,2449
5666,5,2449
6364,5,2449
3065,5,2449
635,5,2449
2401,5,2449
3618,5,2449
1486,5,2449
2804,5,2449
5566,5,1021
924,5,1021
3685,5,1021
170,5,1021
57,5,1021
6029,5,1021
1021,5,1021
7351,5,1021
5503,5,4414
1514,5,4414
6012,5,4414
626,5,4414
1515,5,4414
1516,5,4414
5447,5,4414
4414,5,4414
5678,5,4414
6900,5,1538
5616,5,1538
5954,5,1538
1080,5,1538
930,5,1538
1538,5,1538
3839,5,1538
1082,5,2186
2796,5,2186
3041,5,2186
5097,5,2186
706,5,2186
363,5,2186
5276,5,2186
5529,5,2186
355,5,2186
2186,5,2186
2808,5,2186
1359,5,2186
418,5,2186
5105,5,2186
694,5,2186
1679,5,2186
1013,5,2186
5839,5,2470
c_d8ba2fe4,5,2470
c_165899a6,5,2470
4076,5,2470
2470,5,2470
5533,5,2470
919,5,2470
2869,5,2470
272,5,2470
8550,5,2470
840,5,2470
3139,5,2470
941,5,2470
c_749f2ce9,5,2470
6396,5,2470
535,5,2470
4335,5,2470
6397,5,2470
5794,5,2470
5782,5,2470
1709,5,2470
c_bb1a60eb,5,2470
2919,5,2470
5682,5,2470
4075,5,2470
1157,5,2470
3140,5,2470
6402,5,2470
4074,5,2470
1160,5,2470
3137,5,2470
3138,5,2470
2080,5,2470
6401,5,2470
940,5,2470
5754,5,2470
4543,5,4543
6264,5,2914
6270,5,2914
6272,5,2914
6304,5,2914
1894,5,2914
6271,5,2914
3670,5,2914
6306,5,2914
2916,5,2914
2922,5,2914
3671,5,2914
1487,5,2914
3669,5,2914
3668,5,2914
6305,5,2914
3667,5,2914
6269,5,2914
2914,5,2914
2924,5,2914
3672,5,2914
6267,5,2914
c_de4d6f2f,5,2914
6307,5,2914
6263,5,2914
6303,5,2914
6302,5,2914
1439,5,2914
6015,5,6015
2174,5,4706
5169,5,4706
5291,5,4706
3329,5,4706
6549,5,4706
5382,5,4706
5323,5,4706
3250,5,4706
3330,5,4706
4706,5,4706
6046,5,4706
7195,5,4706
432,5,4706
3748,5,4706
5512,5,4706
3331,5,4706
2265,5,4706
6547,5,4706
2944,5,4706
5170,5,4706
5160,5,4706
1990,5,4706
2270,5,4706
1710,5,4706
4702,5,4706
101,5,4706
2969,5,2443
4236,5,2443
8459,5,2443
870,5,2443
1988,5,2443
6309,5,2443
2173,5,2443
2511,5,2443
6312,5,2443
755,5,2443
4395,5,2443
2443,5,2443
2971,5,2443
6310,5,2443
6048,5,2443
c_8b0ac3e2,5,2443
8421,5,2370
2585,5,2370
8424,5,2370
8422,5,2370
2584,5,2370
2370,5,2370
381,5,2370
1601,5,2370
2586,5,2370
4093,5,2370
8423,5,2370
1588,5,2370
2836,5,138
3642,5,138
1226,5,138
6216,5,138
138,5,138
1225,5,138
3678,5,138
1996,5,138
1425,5,138
5573,5,138
47,5,138
6711,5,138
3643,5,138
4036,5,138
2871,5,138
c_e5dbcb63,5,138
5976,5,5974
5980,5,5974
3515,5,5974
5981,5,5974
6344,5,5974
5978,5,5974
5975,5,5974
5982,5,5974
5974,5,5974
5979,5,5974
5983,5,5974
5977,5,5974
5859,5,5781
5713,5,5781
5469,5,5781
5781,5,5781
5619,5,5781
1255,5,5781
5898,5,5781
2543,5,5781
6223,5,5781
5706,5,5781
5709,5,5781
3763,5,5781
5063,5,5781
5695,5,5781
5563,5,5781
1125,5,5781
5860,5,5781
744,5,744
4900,5,744
748,5,744
754,5,744
2374,5,744
757,5,744
743,5,744
2482,5,744
750,5,744
749,5,744
752,5,744
4892,5,744
6031,5,744
756,5,744
2256,5,744
5286,5,5286
4292,5,3451
3452,5,3451
3458,5,3451
2303,5,3451
1365,5,3451
3451,5,3451
7,5,3451
6400,5,434743
435007,5,434743
434786,5,434743
434909,5,434743
434938,5,434743
434843,5,434743
434880,5,434743
434966,5,434743
434743,5,434743
2083,5,85
86,5,85
2870,5,85
85,5,85
83,5,85
4881,5,85
2418,5,2418
5078,5,2418
4454,5,2418
5088,5,2418
1011,5,2180
2422,5,2180
6014,5,2180
149,5,2180
244,5,2180
7343,5,2180
3964,5,2180
5069,5,2180
1928,5,2180
2180,5,2180
3473,5,3467
5326,5,3467
3468,5,3467
5394,5,3467
3470,5,3467
3490,5,3467
434004,5,3467
3467,5,3467
434056,5,3467
2926,5,3467
5486,5,3467
3472,5,3467
5485,5,3467
3482,5,3467
201,5,3467
387,5,2735
5232,5,2735
2735,5,2735
6790,5,2735
6240,5,6138
8007,5,6138
6138,5,6138
8008,5,6138
7991,5,6138
8000,5,6138
6238,5,6138
6242,5,6138
7994,5,6138
7999,5,6138
6245,5,6138
7988,5,6138
7993,5,6138
7992,5,6138
6246,5,6138
6237,5,6138
8004,5,6138
8006,5,6138
8002,5,6138
6241,5,6138
7990,5,6138
8001,5,6138
8003,5,6138
7989,5,6138
7995,5,6138
8005,5,6138
6239,5,6138
7998,5,6138
7996,5,6138
794,5,778
778,5,778
796,5,778
787,5,778
789,5,778
782,5,778
785,5,778
100160,5,100160
2975,5,2972
2977,5,2972
2974,5,2972
4404,5,2972
2972,5,2972
926,5,2972
2892,5,2972
2622,5,2972
2624,5,2972
2194,5,2972
2893,5,2972
4644,5,4671
4661,5,4671
4633,5,4671
4671,5,4671
2508,5,3062
3221,5,3062
383,5,3062
6897,5,3062
126,5,3062
6896,5,3062
39,5,3062
3063,5,3062
1593,5,3062
1172,5,3062
5959,5,3062
2587,5,3062
171,5,3062
1939,5,3062
3507,5,3062
2506,5,3062
3062,5,3062
c_cef8ea9d,5,3062
5992,5,84
84,5,84
3533,5,84
1472,5,84
5146,5,84
274,5,84
112,5,84
714,5,2320
2999,5,2320
3000,5,2320
2384,5,2320
2320,5,2320
435469,5,2701
2699,5,2701
5686,5,2701
5832,5,2701
3965,5,2701
7929,5,2701
5802,5,2701
5144,5,2701
5809,5,2701
5633,5,2701
2704,5,2701
6617,5,2701
8458,5,2701
8455,5,2701
3972,5,2701
4434,5,2701
3974,5,2701
6619,5,2701
3973,5,2701
1457,5,2701
2701,5,2701
2964,5,2701
3966,5,2701
6618,5,2701
4882,5,2701
5685,5,2701
3970,5,2701
c_6496f5ea,5,2701
c_0f3b8370,5,2701
8443,5,2701
8453,5,2701
2913,5,2701
5817,5,2701
3971,5,2701
3922,5,3935
7350,5,3935
6732,5,3935
3935,5,3935
6733,5,3935
7399,5,3935
578,5,3935
8427,5,3935
6729,5,3935
6730,5,3935
6731,5,3935
1484,5,3935
576,5,3935
6734,5,3935
7370,5,3935
6611,5,3935
6735,5,3935
527,5,3935
7390,5,3935
4162,5,3131
3100,5,3131
6021,5,3131
3143,5,3131
5324,5,3131
3107,5,3131
3131,5,3131
6020,5,3131
2326,5,3131
2325,5,3131
172,5,3131
4483,5,4483
3527,5,4299
5941,5,4299
3552,5,4299
506,5,4299
5940,5,4299
4549,5,4299
3525,5,4299
3529,5,4299
4299,5,4299
3530,5,4299
6718,5,4299
6008,5,4299
4544,5,4299
4548,5,4299
4552,5,4299
4547,5,4299
2962,5,1258
2776,5,1258
1258,5,1258
2762,5,1258
2777,5,1258
2782,5,1258
2757,5,1258
c_16b63d4f,5,1258
2743,5,1258
2760,5,1258
2741,5,1258
2779,5,1258
2752,5,1258
2764,5,1258
4083,5,1258
3780,5,3780
3396,5,3780
596,5,3780
1906,5,3780
3399,5,3780
5438,5,3780
8498,5,3780
3398,5,3780
663,5,3780
3397,5,3780
4777,5,3780
1505,5,3780
2290,5,3780
1905,5,3780
3164,5,2524
5605,5,2524
916,5,2524
2538,5,2524
2528,5,2524
3159,5,2524
2527,5,2524
2530,5,2524
2526,5,2524
2539,5,2524
6407,5,2524
3162,5,2524
6414,5,2524
2540,5,2524
2541,5,2524
2529,5,2524
6413,5,2524
2542,5,2524
3161,5,2524
2532,5,2524
2533,5,2524
3163,5,2524
2534,5,2524
2531,5,2524
2537,5,2524
2535,5,2524
2524,5,2524
443167,5,1451
4174,5,1451
5308,5,1451
4044,5,1451
256,5,1451
237,5,1451
447442,5,1451
128,5,1451
2248,5,1451
5134,5,1451
5328,5,1451
114,5,1451
8462,5,1451
5806,5,1451
6358,5,1451
255,5,1451
2243,5,1451
5133,5,1451
6053,5,1451
439498,5,1451
5455,5,1451
447604,5,1451
4043,5,1451
5807,5,1451
19,5,1451
4038,5,1451
5128,5,1451
4124,5,1451
5135,5,1451
1451,5,1451
447536,5,1451
439592,5,1451
3791,5,3791
4281,5,2707
2722,5,2707
4287,5,2707
2707,5,2707
2713,5,2707
2721,5,2707
4285,5,2707
3634,5,2707
c_896e199b,5,285
295,5,285
289,5,285
286,5,285
292,5,285
290,5,285
285,5,285
3229,5,285
2606,5,285
293,5,285
8432,5,285
6339,5,285
6713,5,285
298,5,285
297,5,285
3263,5,285
742,5,285
736,5,285
2579,5,2573
2578,5,2573
2581,5,2573
2580,5,2573
2573,5,2573
2583,5,2573
1448,5,2573
2577,5,2573
2582,5,2573
2576,5,2573
5114,5,2573
3048,5,2573
3046,5,2573
100152,5,100152
8463,5,4505
1033,5,4505
2039,5,4505
c_681e6d24,5,4505
3125,5,4505
4408,5,4505
c_52792cef,5,4505
6855,5,4505
4505,5,4505
1238,5,4505
5471,5,4505
195,5,4505
c_c8c80a5b,5,4505
4438,5,4505
c_ea3f5ed2,5,4505
580,5,2517
81,5,2517
1469,5,2517
1708,5,2517
1133,5,2517
2517,5,2517
6215,5,2517
5484,5,2517
6113,5,2517
3347,5,2517
3351,5,2517
3179,5,2517
3346,5,2517
3344,5,2517
5060,5,2517
3349,5,2517
5636,5,2517
3919,5,2517
6552,5,2517
5395,5,2517
6105,5,2517
4564,5,2517
1231,5,2517
282,5,2517
6550,5,2517
6253,5,2517
6548,5,2517
4086,5,2517
5767,5,5767
5205,5,2469
7942,5,2469
7948,5,2469
2469,5,2469
7956,5,2469
644,5,2469
6751,5,2469
1307,5,2469
1956,5,2469
215,5,2469
6752,5,2469
4492,5,2469
45,5,2469
3821,5,2469
4244,5,4244
5892,5,8278
5746,5,8278
5713,5,8278
5469,5,8278
5955,5,8278
5858,5,8278
8278,5,8278
1125,5,8278
554,5,554
2831,5,554
4095,5,711
715,5,711
713,5,711
3308,5,711
711,5,711
4427,5,711
2115,5,711
4251,5,711
3408,5,711
721,5,711
6322,5,711
768,5,711
100145,5,100145
5273,5,864
6283,5,864
3382,5,864
2354,5,864
3386,5,864
869,5,864
4172,5,864
3388,5,864
3384,5,864
3392,5,864
3390,5,864
1873,5,864
2289,5,864
3387,5,864
3391,5,864
3385,5,864
2038,5,864
1127,5,864
3822,5,864
864,5,864
6282,5,864
1207,5,1086
1220,5,1086
1843,5,1086
1086,5,1086
1822,5,1086
1561,5,1086
5892,5,4690
5746,5,4690
5713,5,4690
5955,5,4690
4690,5,4690
1125,5,4690
